issue_key,design_decision_types,project,issue_id,votes,parent_key,parent_summary,has_parent,summary,description,raw_text,cleaned_text,token_list,issue_type,status,priority,reporter,assignee,created_date,updated_date,resolution_date,labels,components,fix_versions,comments,number_of_comments,comment_dates,comment_developers,bot_comment_count,human_comment_count,has_bot_comments,attachments,number_of_attachments,attachment_dates,attachment_files,has_attachments
YARN-9014,True False True,YARN,13197921,2,,,False,runC container runtime,"This JIRA tracks a YARN container runtime that supports running containers in images built by Docker but the runtime does not use Docker directly, and Docker does not have to be installed on the nodes.  The runtime leverages the [OCI runtime standard|https://github.com/opencontainers/runtime-spec] to launch containers, so an OCI-compliant runtime like {{runc}} is required.  {{runc}} has the benefit of not requiring a daemon like {{dockerd}} to be running in order to launch/control containers.

The layers comprising the Docker image are uploaded to HDFS as [squashfs|http://tldp.org/HOWTO/SquashFS-HOWTO/whatis.html] images, enabling the runtime to efficiently download and execute directly on the compressed layers.  This saves image unpack time and space on the local disk.  The image layers, like other entries in the YARN distributed cache, can be spread across the YARN local disks, increasing the available space for storing container images on each node.

A design document will be posted shortly.",,,,New Feature,Open,Major,Jason Darrell Lowe,Eric Badger,2018-11-12T22:28:18.413+0000,2020-01-09T16:53:54.989+0000,,Docker,,,,10,"['2018-11-12T23:46:19.001+0000', '2019-03-19T21:36:11.999+0000', '2019-05-21T15:41:29.451+0000', '2019-05-21T15:50:29.024+0000', '2019-06-21T16:01:35.152+0000', '2019-06-21T16:29:09.208+0000', '2020-01-08T03:21:27.683+0000', '2020-01-08T19:54:11.440+0000', '2020-01-09T03:59:13.744+0000', '2020-01-09T16:53:54.989+0000']","['Jason Darrell Lowe', 'Eric Badger', 'Craig Condit', 'Eric Badger', 'Eric Badger', 'Craig Condit', 'Brahma Reddy Battula', 'Eric Badger', 'Brahma Reddy Battula', 'Eric Badger']",,,,,2,"['2018-11-12T23:44:02.397+0000', '2019-06-21T15:57:13.930+0000']","['OciSquashfsRuntime.v001.pdf', 'RuncContainerRuntime.v002.pdf']",True
YARN-9003,True False False,YARN,13197539,0,YARN-8472,YARN Container Phase 2,True,Support multi-homed network for docker container,"Docker network can be defined as configuration properties - docker.network to setup docker container to connect to a specific network in YARN service.  Docker can run multi-homed network by specifying --net=bridge --net=private-net.  This is useful to expose small number of  front end container and ports, while the rest of the infrastructure runs in private network.  This task is to add support for specifying multiple docker networks to YARN service and docker support.",,,,Sub-task,Resolved,Major,Eric Yang,,2018-11-09T23:40:36.730+0000,2019-01-18T16:31:15.881+0000,2019-01-18T16:31:15.866+0000,docker,,,,29,"['2018-11-12T22:46:14.778+0000', '2018-11-13T18:48:09.846+0000', '2018-11-26T21:00:59.409+0000', '2018-11-26T22:43:17.291+0000', '2018-11-27T00:04:53.337+0000', '2018-12-26T09:01:08.371+0000', '2018-12-27T03:45:51.664+0000', '2019-01-02T22:51:02.875+0000', '2019-01-02T23:37:45.021+0000', '2019-01-02T23:44:28.560+0000', '2019-01-03T01:19:58.877+0000', '2019-01-03T18:17:30.818+0000', '2019-01-04T21:24:05.696+0000', '2019-01-09T18:16:36.889+0000', '2019-01-09T19:37:11.475+0000', '2019-01-09T19:53:59.849+0000', '2019-01-09T21:02:00.486+0000', '2019-01-09T22:53:10.035+0000', '2019-01-10T00:31:07.848+0000', '2019-01-10T23:24:30.270+0000', '2019-01-11T01:08:33.484+0000', '2019-01-11T18:48:31.572+0000', '2019-01-11T20:47:01.755+0000', '2019-01-16T16:12:24.632+0000', '2019-01-18T00:48:12.551+0000', '2019-01-18T13:16:33.357+0000', '2019-01-18T16:15:20.949+0000', '2019-01-18T16:22:31.483+0000', '2019-01-18T16:30:54.235+0000']","['Hadoop QA', 'Eric Yang', 'Eric Yang', 'Hadoop QA', 'Eric Yang', 'Zac Zhou', 'Eric Yang', 'Eric Yang', 'Eric Yang', 'Eric Yang', 'Hadoop QA', 'Hadoop QA', 'Eric Yang', 'Eric Yang', 'Hadoop QA', 'Hadoop QA', 'Eric Yang', 'Hadoop QA', 'Eric Yang', 'Eric Yang', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Jim Brennan', 'Eric Yang', 'Xun Liu', 'Eric Yang', 'Jim Brennan', 'Eric Yang']",,,,,9,"['2018-11-12T21:04:04.476+0000', '2018-11-26T21:00:33.427+0000', '2019-01-02T23:36:56.751+0000', '2019-01-09T17:53:37.981+0000', '2019-01-09T18:05:14.193+0000', '2019-01-09T21:01:29.413+0000', '2019-01-10T23:23:42.641+0000', '2019-01-11T17:02:20.921+0000', '2019-01-11T19:01:20.948+0000']","['YARN-9003.001.patch', 'YARN-9003.002.patch', 'YARN-9003.003.patch', 'YARN-9003.004.patch', 'YARN-9003.005.patch', 'YARN-9003.006.patch', 'YARN-9003.007.patch', 'YARN-9003.008.patch', 'YARN-9003.009.patch']",True
YARN-9000,True False False,YARN,13197364,0,,,False,Add missing data access methods to webapp entities classes,"From Hadoop side, we have entity classes which represent the data which can be accessed via REST. All these classes are placed in .../webapp/dao packages (for example org.apache.hadoop.yarn.server.resourcemanager.webapp.dao.NodeInfo).
Typically these classes are created via constructors (some classes have setters) in controllers and then is marshaled to XML/JSON format for data transfer. Therefore, these classes are used more like as DTO.

We want to write some UI tests to verify the both YARN Web UIs (current ui and ui2). We need to get some information from REST and compare with information which displayed on UI.
The problem is we can't use for it the same entities from Hadoop. Because we can't create these entities and set needed data from UI since many getters and setters are missed. So, we will forced to write some layer which represents the same data and exactly copies webapp/dao classes but includes needed getters and setters.
Access methods are not unified. Some classes have only getters, some have several setters, some have all the necessary getters and setters. In all classes, we have a different set of methods, this is not controlled, new methods are added as necessary. We open a lot of tickets for adding a particular method to a particular class, this lead to some overhead.

In this ticket, I propose to unify access to the data and add all getters and setters for all YARN webapp/dao classes (I will create a separated ticket for MapReduce project if the idea will be approved and I will start working on this issue).

Thanks a lot for any comments and attention to this problem!",,,,Improvement,Open,Minor,Oleksandr Shevchenko,Oleksandr Shevchenko,2018-11-09T09:41:33.646+0000,2018-11-14T11:31:34.030+0000,,,,,,0,[],[],,,,,0,[],[],False
YARN-8993,True False False,YARN,13197276,0,,,False,[Submarine] Add support to run deep learning workload in non-Docker containers,"Now Submarine can well support Docker container, there're some needs to run TF w/o Docker container. This JIRA is targeted to support non-docker container deep learning workload orchestration.",,,,Bug,Open,Major,Wangda Tan,,2018-11-09T00:19:09.078+0000,2018-11-09T00:19:09.078+0000,,,,,,0,[],[],,,,,0,[],[],False
YARN-8964,True False False,YARN,13195301,0,,,False,[UI2] YARN ui2 should use clusters/{cluster name} for all ATSv2 REST APIs,"UI2 makes a REST call to TimelineReader without cluster name. It is advised to make a REST call with clusters/{cluster name} so that remote TimelineReader daemon could serve for different clusters.
*Example*:
*Current*: /ws/v2/timeline/flows/
*Change*: /ws/v2/timeline/*clusters/\{cluster name\}*/flows/


*yarn.resourcemanager.cluster-id *is configured with cluster. So, this config could be used to get cluster-id

cc:/ [~sunilg] [~akhilpb]",,,,Improvement,Resolved,Major,Rohith Sharma K S,Akhil PB,2018-10-31T06:55:43.876+0000,2018-12-12T07:02:25.320+0000,2018-11-22T04:55:53.559+0000,,,3.3.0,,11,"['2018-11-14T09:18:46.477+0000', '2018-11-14T11:12:56.081+0000', '2018-11-17T02:59:31.153+0000', '2018-11-21T08:59:26.850+0000', '2018-11-21T09:13:01.657+0000', '2018-11-21T10:16:22.797+0000', '2018-11-21T11:53:53.855+0000', '2018-11-21T12:14:30.865+0000', '2018-11-22T04:44:24.856+0000', '2018-11-22T04:55:53.590+0000', '2018-11-22T05:12:21.848+0000']","['Akhil PB', 'Hadoop QA', 'Rohith Sharma K S', 'Akhil PB', 'Sunil G', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Sunil G', 'Sunil G', 'Hudson']",,,,,4,"['2018-11-14T09:17:55.230+0000', '2018-11-21T08:53:09.543+0000', '2018-11-21T10:35:24.630+0000', '2018-11-21T11:27:21.833+0000']","['YARN-8964.001.patch', 'YARN-8964.002.patch', 'YARN-8964.003.patch', 'YARN-8964.004.patch']",True
YARN-8982,True False False,YARN,13196718,0,YARN-5597,YARN Federation improvements,True,[Router] Add locality policy,"This jira tracks the effort to add a new policy in the Router.
This policy will allow the Router to pick the SubCluster based on the node that the client requested.",,,,Sub-task,Resolved,Major,Giovanni Matteo Fumarola,Young Chen,2018-11-07T00:44:28.238+0000,2020-02-26T19:22:36.527+0000,2020-01-31T01:01:47.036+0000,,,3.3.0,,9,"['2018-11-07T01:46:13.710+0000', '2018-11-07T02:27:03.168+0000', '2018-11-13T01:16:00.562+0000', '2019-10-26T00:54:50.158+0000', '2019-11-20T02:43:51.218+0000', '2020-01-29T20:09:34.472+0000', '2020-01-30T21:36:35.172+0000', '2020-01-31T01:01:28.204+0000', '2020-01-31T01:13:04.142+0000']","['Hadoop QA', 'Íñigo Goiri', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Giovanni Matteo Fumarola', 'Hudson']",,,,,5,"['2018-11-07T00:45:53.927+0000', '2018-11-13T00:12:44.768+0000', '2019-11-20T01:47:07.685+0000', '2020-01-29T19:03:28.539+0000', '2020-01-30T20:30:41.331+0000']","['YARN-8982.v1.patch', 'YARN-8982.v2.patch', 'YARN-8982.v3.patch', 'YARN-8982.v4.patch', 'YARN-8982.v5.patch']",True
YARN-8962,True False False,YARN,13195252,0,YARN-8762,[Umbrella] Support Interactive Docker Shell to running Containers,True,Add ability to use interactive shell with normal yarn container,This task is focusing on extending interactive shell capability to yarn container without docker.  This will improve some aspect of debugging mapreduce or spark applications.,,,,Sub-task,Resolved,Major,Eric Yang,Eric Yang,2018-10-30T22:26:04.669+0000,2018-12-13T03:00:34.812+0000,2018-12-13T03:00:34.774+0000,,,3.3.0,,7,"['2018-11-02T20:17:02.704+0000', '2018-11-02T22:25:25.582+0000', '2018-11-20T20:53:09.185+0000', '2018-11-26T21:11:43.305+0000', '2018-11-26T22:33:12.143+0000', '2018-12-13T02:27:48.433+0000', '2018-12-13T02:45:26.213+0000']","['Eric Yang', 'Eric Yang', 'Hadoop QA', 'Eric Yang', 'Hadoop QA', 'Billie Rinaldi', 'Hudson']",,,,,3,"['2018-11-02T20:11:36.730+0000', '2018-11-02T22:25:13.982+0000', '2018-11-26T21:10:27.000+0000']","['YARN-8962.001.patch', 'YARN-8962.002.patch', 'YARN-8962.003.patch']",True
YARN-8761,True False False,YARN,13184153,0,,,False,Service AM support for decommissioning component instances,"The idea behind this feature is to have a flex down where specific component instances are removed. Currently on a flex down, the service AM chooses for removal the component instances with the highest IDs.",,,,Bug,Resolved,Major,Billie Rinaldi,Billie Rinaldi,2018-09-10T20:23:04.047+0000,2019-02-11T20:10:13.804+0000,2019-02-10T17:54:36.664+0000,,,"3.3.0, 3.2.1, 3.1.3",,17,"['2018-09-10T20:27:39.683+0000', '2018-09-11T17:24:13.759+0000', '2018-09-11T19:51:10.283+0000', '2018-10-23T00:07:07.319+0000', '2018-10-31T21:01:36.613+0000', '2018-11-01T19:54:56.418+0000', '2018-11-12T22:22:14.403+0000', '2018-11-13T00:46:28.354+0000', '2018-11-13T01:03:58.119+0000', '2018-11-13T01:08:51.386+0000', '2018-11-13T01:22:47.828+0000', '2019-02-06T01:06:17.692+0000', '2019-02-06T04:32:24.882+0000', '2019-02-08T18:34:54.486+0000', '2019-02-08T19:17:22.813+0000', '2019-02-08T20:47:15.059+0000', '2019-02-11T20:10:13.804+0000']","['Billie Rinaldi', 'Billie Rinaldi', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Billie Rinaldi', 'Hadoop QA', 'Eric Yang', 'Eric Yang', 'Hudson', 'Billie Rinaldi', 'Eric Yang', 'Billie Rinaldi', 'Wangda Tan', 'Hadoop QA', 'Sam Hjelmfelt']",,,,,6,"['2018-09-11T17:22:33.652+0000', '2018-10-22T21:26:14.142+0000', '2018-10-30T23:52:20.795+0000', '2018-11-01T14:53:29.450+0000', '2018-11-12T22:22:03.208+0000', '2019-02-08T18:33:44.376+0000']","['YARN-8761.01.patch', 'YARN-8761.02.patch', 'YARN-8761.03.patch', 'YARN-8761.04.patch', 'YARN-8761.05.patch', 'YARN-8761-branch-3.1.01.patch']",True
YARN-8981,True False False,YARN,13196655,0,,,False,Virtual IP address support,"I couldn't find support for virtual IP addresses in YARN framework. 

This would be great if we have a docker-on-yarn service and if it for example has to be failed over to another physical host, clients can still find it. 

So the idea is for YARN to bring up that virtual IP address (an additional/secondary IP address ) on a physical host where that particular docker container is running, so the clients that use that container's services don't have to change connection details every time that container moves around in YARN cluster.

Similarly to virtual IP addresses in Kubernetes world:

[https://kubernetes.io/docs/concepts/services-networking/service/#virtual-ips-and-service-proxies]

One implementation could be through `ip address add` \ `ip address remove`.

Kubernetes uses a more complicated `kube-proxy`, similarly to `docker-proxy` process in pure dockers / non-kubernetes docker deployments. 

Another approach is running a separate DNS service for a DNS subdomain (main DNS server would have to forward all requests for that DNS subdomain to a YARN DNS service). In Oracle Clusterware similar process is called GNS: 

https://docs.oracle.com/en/database/oracle/oracle-database/12.2/cwsol/about-the-grid-naming-service-vip-address.html#GUID-A4EE0CC6-A5F1-4507-82D6-D5C43E0F1584

Would be great to have support for either virtual IP addresses managed by YARN directly or something similar to Oracle's GNS dns service.",,,,New Feature,Open,Major,Ruslan Dautkhanov,,2018-11-06T18:53:29.047+0000,2018-11-14T22:33:32.913+0000,,"DNS, Docker, docker, service, service-engine, service-orchestration, virtual_hosts",,,,2,"['2018-11-12T07:54:13.024+0000', '2018-11-14T22:33:32.913+0000']","['Xun Liu', 'Eric Yang']",,,,,0,[],[],False
YARN-8978,True False False,YARN,13196491,0,,,False,"For fair scheduler, application with higher priority should also get priority resources for running AM","In order to allow important applications to run earlier, we used priority scheduling in the fair scheduler, and FairSharePolicy uses YARN-6307. Considering this situation, there are two applications (with different priorities) in the same queue and both are accepted. Both applications are demanding and hungry when dispatched to the queue. Next, calculate the weight ratio. Since the used resources of both applications are 0, the weight ratio is also 0. The priority is invalid in this case. Low-priority applications may get resources to run AM earlier than high-priority applications.",,,,Improvement,Reopened,Major,qiuliang,,2018-11-06T11:24:58.940+0000,2018-11-08T01:02:06.707+0000,,,fairscheduler,,,2,"['2018-11-06T11:30:40.462+0000', '2018-11-07T17:54:25.886+0000']","['Hadoop QA', 'Yufei Gu']",,,,,1,['2018-11-06T11:29:36.914+0000'],['YARN-8978.001.patch'],True
YARN-8967,True False False,YARN,13195881,0,,,False,Change FairScheduler to use PlacementRule interface,"The PlacementRule interface was introduced to be used by all schedulers as per YARN-3635. The CapacityScheduler is using it but the FairScheduler is not and is using its own rule definition.

YARN-8948 cleans up the implementation and removes the CS references which should allow this change to go through.
This would be the first step in using one placement rule engine for both schedulers.",,,,Improvement,Resolved,Major,Wilfred Spiegelenburg,Wilfred Spiegelenburg,2018-11-02T12:09:48.582+0000,2020-02-26T05:29:30.739+0000,2019-03-26T05:51:56.669+0000,,"capacityscheduler, fairscheduler",3.3.0,,39,"['2019-01-03T03:27:39.937+0000', '2019-01-03T03:30:37.170+0000', '2019-01-03T04:31:26.649+0000', '2019-01-03T06:53:38.413+0000', '2019-01-03T14:24:32.888+0000', '2019-01-03T14:34:01.815+0000', '2019-01-03T17:01:07.138+0000', '2019-01-03T22:20:58.955+0000', '2019-01-04T01:52:01.121+0000', '2019-01-05T12:16:31.061+0000', '2019-01-05T14:45:34.379+0000', '2019-01-31T23:58:23.565+0000', '2019-02-03T23:16:50.416+0000', '2019-02-04T00:26:21.287+0000', '2019-02-04T02:57:05.851+0000', '2019-02-13T06:03:38.765+0000', '2019-02-27T15:20:48.881+0000', '2019-03-06T14:13:19.678+0000', '2019-03-06T17:43:59.373+0000', '2019-03-07T02:12:14.875+0000', '2019-03-07T04:24:29.009+0000', '2019-03-13T01:05:55.222+0000', '2019-03-13T07:43:10.969+0000', '2019-03-18T14:11:37.135+0000', '2019-03-18T16:39:24.966+0000', '2019-03-19T03:47:39.932+0000', '2019-03-19T07:12:41.315+0000', '2019-03-20T06:40:33.769+0000', '2019-03-21T06:38:27.498+0000', '2019-03-21T08:59:10.416+0000', '2019-03-22T02:34:08.592+0000', '2019-03-22T07:55:44.875+0000', '2019-03-22T13:37:11.927+0000', '2019-03-22T15:56:24.571+0000', '2019-03-23T17:42:50.124+0000', '2019-03-26T05:50:58.772+0000', '2019-03-26T06:02:01.987+0000', '2019-03-26T06:12:05.637+0000', '2019-04-01T18:39:42.370+0000']","['Wilfred Spiegelenburg', 'Hadoop QA', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Wilfred Spiegelenburg', 'Sunil G', 'Hadoop QA', 'Wangda Tan', 'Wilfred Spiegelenburg', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Wilfred Spiegelenburg', 'Yufei Gu', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Wilfred Spiegelenburg', 'Wilfred Spiegelenburg', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Wilfred Spiegelenburg', 'Yufei Gu', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Yufei Gu', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Wilfred Spiegelenburg', 'Yufei Gu', 'Wilfred Spiegelenburg', 'Hadoop QA', 'Yufei Gu', 'Yufei Gu', 'Wilfred Spiegelenburg', 'Hudson', 'Hudson']",,,,,11,"['2019-01-03T03:26:59.449+0000', '2019-01-03T04:26:27.815+0000', '2019-01-03T14:23:34.503+0000', '2019-01-05T12:14:12.835+0000', '2019-02-04T00:26:12.596+0000', '2019-03-06T14:11:48.648+0000', '2019-03-07T02:12:29.553+0000', '2019-03-18T14:12:48.196+0000', '2019-03-19T03:44:47.065+0000', '2019-03-21T06:38:44.374+0000', '2019-03-22T13:37:03.052+0000']","['YARN-8967.001.patch', 'YARN-8967.002.patch', 'YARN-8967.003.patch', 'YARN-8967.004.patch', 'YARN-8967.005.patch', 'YARN-8967.006.patch', 'YARN-8967.007.patch', 'YARN-8967.008.patch', 'YARN-8967.009.patch', 'YARN-8967.010.patch', 'YARN-8967.011.patch']",True
YARN-8965,True False False,YARN,13195554,0,,,False,Revisit delay scheduling for cloud environment,"Delay scheduling was introduced to honor task locality at best-effort, which has node/rack level delays. However under cloud environment, usually the storage is remote to the work-load cluster, which makes the locality constraint totally irrelevant. Lets revisit this and create a model for cloud environments without too many setups.",,,,Improvement,Open,Major,Weiwei Yang,Weiwei Yang,2018-11-01T05:06:30.983+0000,2018-11-01T05:07:26.205+0000,,,,,,0,[],[],,,,,0,[],[],False
